,report_id,date_time,police_beat,address_number_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl,lat,lon
6191,176264,2017-08-11 06:32:00,833,4700, ,DWIGHT,STREET, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,,,
6192,176655,2017-08-11 07:35:00,234,0, ,BERNARDO CENTER,DRIVE, ,CAM DEL NORTE, ,22100A,VC,RIGHT TURNS AT INTERSECTIONS,1,0,,,
6193,176323,2017-08-11 07:47:00,824,5000, ,MONROE,AVENUE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,MISDEMEANOR,,
6194,176313,2017-08-11 09:50:00,313,5200, ,RUFFIN,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,4,0,,,
6195,176247,2017-08-11 10:50:00,836,4500, ,HOME,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6196,176311,2017-08-11 11:05:00,242,8400, ,MIRA MESA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
6197,176274,2017-08-11 11:15:00,934,4200, ,GRAYDON,ROAD, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,2,0,,,
6198,176321,2017-08-11 11:27:00,822,5400, ,EL CAJON,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,,
6199,176258,2017-08-11 12:00:00,524,400,W,BROADWAY, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6200,176511,2017-08-11 12:03:00,526,1500, ,06TH,AVENUE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6201,176440,2017-08-11 12:15:00,233,9700, ,CARMEL MTN,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6202,176426,2017-08-11 13:04:00,826,0, ,TROJAN,AVENUE, ,WINONA,AVENUE,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,,
6203,176307,2017-08-11 13:20:00,315,8300, ,RIO SAN DIEGO,DRIVE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,MISDEMEANOR,,
6204,176300,2017-08-11 14:03:00,831,4400, ,UNIVERSITY,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,,
6205,176287,2017-08-11 14:45:00,311,0, ,AERO,DRIVE, ,MURPHY CANYON,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6206,176358,2017-08-11 14:55:00,124,7100, ,LA JOLLA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,,
6207,176275,2017-08-11 14:56:00,934,12100, ,CARMEL CREEK,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,,
6208,176315,2017-08-11 15:12:00,621,6500, ,LINDA VISTA,ROAD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
6209,176240,2017-08-11 16:00:00,512,300, ,DEWEY,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6210,176570,2017-08-11 16:40:00,725,4500, ,OCEAN VIEW HILLS,PARKWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6211,176322,2017-08-11 17:31:00,813,3900, ,30TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
6212,176971,2017-08-11 17:50:00,621,7300, ,LINDA VISTA,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,FELONY,,
6213,176352,2017-08-11 18:44:00,313,0, ,KEARNY MESA,ROAD, ,OTHELLO,AVENUE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6214,176285,2017-08-11 19:10:00,321,10300, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6215,176353,2017-08-11 20:57:00,115,0, ,GENESEE,AVENUE, ,NOBEL,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6216,176286,2017-08-11 22:41:00,527,0,W,GRAPE,STREET, ,NORTH HARBOR,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6217,176309,2017-08-11 22:49:00,721,1500, ,ELM,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6218,176380,2017-08-11 23:00:00,524,200, ,A,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6219,176297,2017-08-11 23:45:00,233,7800, ,SALIX,PLACE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6220,176292,2017-08-12 00:01:00,122,4400, ,BAYARD,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6221,176450,2017-08-12 00:01:00,625,2500, ,JUAN,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6222,176262,2017-08-12 00:48:00,813,3000, ,UPAS,STREET, , , ,23152A,VC,DUI ALCOHOL,0,0,,,
6223,177575,2017-08-12 01:47:00,123,0, ,PACIFIC,HIGHWAY, ,SEA WORLD,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
6224,176279,2017-08-12 02:59:00,122,1100, ,GRAND,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,3,0,,,
6225,176261,2017-08-12 04:35:00,122,1500, ,BERYL,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6226,176290,2017-08-12 05:30:00,613,2800, ,FAMOSA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6227,176390,2017-08-12 06:33:00,511,2000, ,NATIONAL,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6228,176248,2017-08-12 09:00:00,836,4500, ,HOME,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6229,176557,2017-08-12 09:56:00,524,1200, ,04TH,AVENUE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,,,
6230,176308,2017-08-12 10:17:00,325,0, ,JACKSON,DRIVE, ,NAVAJO,ROAD,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,MISDEMEANOR,,
6231,176317,2017-08-12 10:45:00,232,15300, ,INNOVATION,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
6232,176277,2017-08-12 10:48:00,124,9000, ,LA JOLLA SHORES,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
6233,176283,2017-08-12 11:00:00,442,1300,S,43RD,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,2,0,,,
6234,176278,2017-08-12 12:24:00,124,5200, ,LA JOLLA MESA,DRIVE, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,,
6235,176999,2017-08-12 13:17:00,714,700,E,SAN YSIDRO,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
6236,176531,2017-08-12 13:22:00,451,5400, ,GRAPE,STREET, , , ,21460.5C,VC,LEFT TURN LANE,0,0,,,
6237,176289,2017-08-12 14:00:00,231,11600, ,POWAY,ROAD, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,MISDEMEANOR,,
6238,176310,2017-08-12 16:00:00,242,10900, ,BLACK MTN,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,,
6239,176515,2017-08-12 16:05:00,122,4100, ,MISSION,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6240,176266,2017-08-12 16:13:00,822,5800, ,EL CAJON,BOULEVARD, , , ,22100B,VC,LEFT TURNS AT INTERSECTIONS,1,0,,,
6241,176381,2017-08-12 16:15:00,628,1800,W,WASHINGTON,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6242,176272,2017-08-12 19:00:00,439,6400, ,PLAZA,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,3,0,,,
6243,176520,2017-08-12 19:15:00,446,300, ,EUCLID,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6244,176235,2017-08-12 19:20:00,114,4800, ,GENESEE,AVENUE, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,MISDEMEANOR,,
6245,176252,2017-08-12 20:32:00,121,3100, ,MISSION,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6246,176364,2017-08-12 20:50:00,124,5500, ,CHELSEA,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,,,
6247,176284,2017-08-12 21:28:00,813,4000, ,KANSAS,STREET, , , ,23152A,VC,DUI ALCOHOL,0,0,,,
6248,177578,2017-08-12 21:30:00,621,0, ,GENESEE,AVENUE, ,PARK MESA,WAY,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,3,0,,,
6249,176640,2017-08-12 21:30:00,122,4300, ,MISSION,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6250,176237,2017-08-12 21:31:00,114,3800, ,CLAIREMONT MESA,BOULEVARD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,1,0,MISDEMEANOR,,
6251,176434,2017-08-12 21:40:00,621,3000, ,GENESEE,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,MISDEMEANOR,,
6252,176253,2017-08-12 23:05:00,122,1600, ,GARNET,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6253,176291,2017-08-13 00:29:00,628,2900, ,KETTNER,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6254,176745,2017-08-13 01:34:00,523,500, ,06TH,AVENUE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,0,0,,,
6255,176246,2017-08-13 03:20:00,813,3100, ,HOWARD,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6256,176236,2017-08-13 03:27:00,122,1300, ,GARNET,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,MISDEMEANOR,,
6257,176446,2017-08-13 04:24:00,441,4500, ,IMPERIAL,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
6258,176437,2017-08-13 09:20:00,623,2500, ,HOTEL CIRCLE,PLACE, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,1,0,MISDEMEANOR,,
6259,176415,2017-08-13 11:00:00,834,0, ,MARLBOROUGH,AVENUE, ,UNIVERSITY,AVENUE,21800A,VC,UNCONTROLLED INTERSECTIONYIELD TO FIRST VEHICLE WITHIN,0,0,MISDEMEANOR,,
6260,176281,2017-08-13 11:28:00,713,9400, ,SIEMPRE VIVA,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
6261,176251,2017-08-13 11:30:00,124,7500, ,GIRARD,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6262,176472,2017-08-13 12:52:00,321,5900, ,FAIRMOUNT,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6263,176406,2017-08-13 14:00:00,613,4500, ,WEST POINT LOMA,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6264,176238,2017-08-13 15:30:00,937,0, ,COYOTE BUSH,DRIVE, ,IRVING,LANE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6265,176302,2017-08-13 15:30:00,432,5400, ,SANTA MARGARITA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6266,176535,2017-08-13 15:35:00,521,0, ,J,STREET, ,PARK,BOULEVARD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
6267,176423,2017-08-13 16:19:00,111,0, ,CLAIREMONT MESA,BOULEVARD, ,LIMERICK,AVENUE,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,,
6268,176340,2017-08-13 16:30:00,315,2300, ,FENTON,PARKWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6269,176256,2017-08-13 16:33:00,124,0, ,LA JOLLA SHORES,DRIVE, ,TORREY PINES,ROAD,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,,
6270,176255,2017-08-13 16:45:00,614,2900, ,SUNSET CLIFFS,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,MISDEMEANOR,,
6271,176299,2017-08-13 17:00:00,315,2100, ,FENTON,PARKWAY, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6272,176243,2017-08-13 18:00:00,441,300, ,VISTA HORIZON,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6273,176473,2017-08-13 19:00:00,623,7000, ,FRIARS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6274,176293,2017-08-13 19:20:00,615,2900, ,DICKENS,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6275,176282,2017-08-13 20:19:00,122,1400, ,GARNET,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,0,0,,,
6276,176324,2017-08-13 21:57:00,611,3000, ,MIDWAY,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,,
6277,176383,2017-08-13 22:30:00,517,2800, ,BROADWAY, , , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6278,176260,2017-08-13 22:50:00,121,2600, ,MISSION,BOULEVARD, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6279,177085,2017-08-14 00:01:00,311,3300, ,MURPHY CANYON,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6280,176332,2017-08-14 00:01:00,313,7600, ,BALBOA,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6281,176336,2017-08-14 00:01:00,832,4200, ,43RD,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6282,176354,2017-08-14 01:28:00,322,0, ,BIRCHWOOD,STREET, ,WARING,ROAD,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6283,176466,2017-08-14 03:00:00,821,4900, ,67TH,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6284,176257,2017-08-14 03:26:00,821,6800, ,AMHERST,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6285,176402,2017-08-14 06:08:00,234,11400, ,POBLADO,ROAD, , , ,21650,VC,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,1,0,,,
6286,176301,2017-08-14 07:31:00,837,1700, ,GATEWAY,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6287,176461,2017-08-14 09:00:00,122,800, ,MISSOURI,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6288,176409,2017-08-14 09:05:00,242,9700, ,MIRA MESA,BOULEVARD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,0,0,MISDEMEANOR,,
6289,176571,2017-08-14 09:30:00,722,2100, ,CORONADO,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6290,176345,2017-08-14 10:22:00,315,5400, ,MISSION CENTER,ROAD, , , ,21651B,VC,DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY,1,0,,,
6291,176356,2017-08-14 11:38:00,313,5000, ,RUFFIN,ROAD, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,2,0,,,
6292,176542,2017-08-14 12:43:00,124,0, ,LA JOLLA SHORES,DRIVE, ,PASEO DORADO, ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,,
6293,178538,2017-08-14 13:20:00,999,0, ,LA JOLLA,PARKWAY, , , ,21658A,VC,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,0,0,MISDEMEANOR,,
6294,176407,2017-08-14 13:35:00,611,2400, ,HISTORIC DECATUR,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6295,176339,2017-08-14 13:46:00,437,400,S,MEADOWBROOK,DRIVE, , , ,21802A,VC,ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE,0,0,MISDEMEANOR,,
6296,176541,2017-08-14 14:40:00,451,0, ,PAGE,STREET, ,THORN,STREET,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6297,176398,2017-08-14 15:35:00,723,3700, ,CLAVELITA,STREET, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,,,
6298,176563,2017-08-14 15:40:00,235,0, ,SAN PASQUAL VALLEY,ROAD, ,YSABEL CREEK,ROAD,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,,,
6299,176351,2017-08-14 16:05:00,452,0, ,LEGHORN,AVENUE, ,SKYLINE,DRIVE,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6300,176721,2017-08-14 17:00:00,116,2900, ,CHICAGO,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6301,176337,2017-08-14 18:00:00,315,2700, ,CAM DEL RIO NORTH, , , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6302,176341,2017-08-14 18:15:00,114,4800, ,CLAIREMONT MESA,BOULEVARD, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6303,176319,2017-08-14 18:27:00,837,4200, ,HOME,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
6304,176320,2017-08-14 18:43:00,813,3000, ,UNIVERSITY,AVENUE, , , ,21703,VC,FOLLOWING TOO CLOSELY,1,0,,,
6305,176306,2017-08-14 19:00:00,323,5400, ,ADOBE FALLS,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6306,176355,2017-08-14 20:30:00,825,5500, ,FAIRMOUNT,AVENUE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6307,176304,2017-08-14 22:30:00,122,4500, ,CASS,STREET, , , ,22106,VC,STARTING PARKED VEHICLES OR BACKING,0,0,MISDEMEANOR,,
6308,176367,2017-08-15 00:01:00,314,7900, ,FROST,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6309,176662,2017-08-15 00:01:00,126,10600, ,NORTH TORREY PINES,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6310,176366,2017-08-15 00:01:00,312,10100, ,SNOOK,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6311,176561,2017-08-15 05:11:00,611,4500, ,PACIFIC,HIGHWAY, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
6312,176396,2017-08-15 06:35:00,312,11000, ,PORTOBELO,DRIVE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,,
6313,176474,2017-08-15 07:00:00,451,3000, ,53RD,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6314,176361,2017-08-15 10:00:00,436,7000, ,SKYLINE,DRIVE, , , ,21453A,VC,RED OR STOPVEHICLES STOP AT LIMIT LINE,4,0,,,
6315,176384,2017-08-15 10:11:00,116,4200, ,GESNER,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6316,176543,2017-08-15 10:48:00,813,4200, ,ILLINOIS,STREET, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,,
6317,176419,2017-08-15 10:59:00,243,8100, ,MIRAMAR,ROAD, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,3,0,,,
6318,176525,2017-08-15 12:00:00,624,4000, ,GEORGIA,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,,,
6319,176540,2017-08-15 12:10:00,813,3900, ,FLORIDA,STREET, , , ,23114(A),VC,SPILLING LOAD OTHER THAN CLEAR WATER AND FEATHERS FROM BIRDS,0,0,,,
6320,176393,2017-08-15 12:33:00,115,8900, ,TOWNE CENTRE,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
6321,176499,2017-08-15 13:26:00,115,5000, ,GOVERNOR,DRIVE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,1,0,,,
6322,176373,2017-08-15 14:30:00,522,400, ,01ST,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6323,176349,2017-08-15 14:52:00,122,2300, ,GARNET,AVENUE, , , ,22350,VC,VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS,2,0,,,
6324,176404,2017-08-15 15:08:00,813,3300, ,PALM,STREET, , , ,22517,VC,OPENING AND CLOSING DOORS,1,0,,,
6325,176616,2017-08-15 15:27:00,931,9800, ,PACIFIC HEIGHTS,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
6326,176622,2017-08-15 16:09:00,524,1000, ,01ST,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
6327,176565,2017-08-15 16:14:00,437,7800, ,PARADISE VALLEY,ROAD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,,,
6328,176399,2017-08-15 16:40:00,511,3700, ,MAIN,STREET, , , ,21801A,VC,LEFT TURN YIELD UNTIL SAFE OR U-TURN,3,0,,,
6329,176401,2017-08-15 20:49:00,936,0, ,CAM DEL SUR, , ,SR-56 WB, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,,
6330,176443,2017-08-15 22:00:00,438,3000, ,DARDAINA,DRIVE, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6331,176400,2017-08-15 22:15:00,521,100, ,14TH,STREET, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,,,
6332,176392,2017-08-15 22:28:00,122,1000, ,GRAND,AVENUE, , , ,21950A,VC,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,,,
6333,176378,2017-08-15 23:57:00,121,2500, ,INGRAHAM,STREET, , , ,22107,VC,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,MISDEMEANOR,,
6334,176377,2017-08-16 00:01:00,313,5100, ,OVERLAND,AVENUE, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6335,176342,2017-08-16 04:30:00,441,3700, ,OCEAN VIEW,BOULEVARD, , , ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,MISDEMEANOR,,
6336,176403,2017-08-16 06:13:00,526,1600, ,06TH,AVENUE, , , ,21950B,VC,PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC,1,0,,,
